totim,time_step,stress_period,name,ZONE_1
80.0,17,79,TO_ZONE_1,0.0
80.0,17,79,TOTAL_OUT,54398.164
80.0,17,79,IN-OUT,65.00781
80.0,17,79,PERCENT_DISCREPANCY,0.119575135
81.0,17,80,FROM_STORAGE,25293.596
81.0,17,80,FROM_CONSTANT_HEAD,0.0
81.0,17,80,FROM_RECHARGE,28844.887
81.0,17,80,FROM_STREAM_LEAKAGE,0.0
81.0,17,80,FROM_ZONE_1,0.0
81.0,17,80,TOTAL_IN,54138.484
81.0,17,80,TO_STORAGE,28042.16
81.0,17,80,TO_CONSTANT_HEAD,0.0
81.0,17,80,TO_RECHARGE,0.0
81.0,17,80,TO_STREAM_LEAKAGE,26161.086
81.0,17,80,TO_ZONE_1,0.0
81.0,17,80,TOTAL_OUT,54203.246
81.0,17,80,IN-OUT,64.76172
81.0,17,80,PERCENT_DISCREPANCY,0.119550824
82.0,17,81,FROM_STORAGE,25102.305
82.0,17,81,FROM_CONSTANT_HEAD,0.0
82.0,17,81,FROM_RECHARGE,28844.887
82.0,17,81,FROM_STREAM_LEAKAGE,0.0
82.0,17,81,FROM_ZONE_1,0.0
82.0,17,81,TOTAL_IN,53947.19
82.0,17,81,TO_STORAGE,27841.969
82.0,17,81,TO_CONSTANT_HEAD,0.0
82.0,17,81,TO_RECHARGE,0.0
82.0,17,81,TO_STREAM_LEAKAGE,26169.318
82.0,17,81,TO_ZONE_1,0.0
82.0,17,81,TOTAL_OUT,54011.29
82.0,17,81,IN-OUT,64.09766
82.0,17,81,PERCENT_DISCREPANCY,0.11874501
83.0,17,82,FROM_STORAGE,24747.29
83.0,17,82,FROM_CONSTANT_HEAD,0.0
83.0,17,82,FROM_RECHARGE,28844.887
83.0,17,82,FROM_STREAM_LEAKAGE,0.0
83.0,17,82,FROM_ZONE_1,0.0
83.0,17,82,TOTAL_IN,53592.176
83.0,17,82,TO_STORAGE,27458.645
83.0,17,82,TO_CONSTANT_HEAD,0.0
83.0,17,82,TO_RECHARGE,0.0
83.0,17,82,TO_STREAM_LEAKAGE,26177.46
83.0,17,82,TO_ZONE_1,0.0
83.0,17,82,TOTAL_OUT,53636.105
83.0,17,82,IN-OUT,43.929688
83.0,17,82,PERCENT_DISCREPANCY,0.081936754
84.0,17,83,FROM_STORAGE,24564.383
84.0,17,83,FROM_CONSTANT_HEAD,0.0
84.0,17,83,FROM_RECHARGE,28844.887
84.0,17,83,FROM_STREAM_LEAKAGE,0.0
84.0,17,83,FROM_ZONE_1,0.0
84.0,17,83,TOTAL_IN,53409.27
84.0,17,83,TO_STORAGE,27267.355
84.0,17,83,TO_CONSTANT_HEAD,0.0
84.0,17,83,TO_RECHARGE,0.0
84.0,17,83,TO_STREAM_LEAKAGE,26185.527
84.0,17,83,TO_ZONE_1,0.0
84.0,17,83,TOTAL_OUT,53452.883
84.0,17,83,IN-OUT,43.61328
84.0,17,83,PERCENT_DISCREPANCY,0.081625305
85.0,17,84,FROM_STORAGE,24384.79
85.0,17,84,FROM_CONSTANT_HEAD,0.0
85.0,17,84,FROM_RECHARGE,28844.887
85.0,17,84,FROM_STREAM_LEAKAGE,0.0
85.0,17,84,FROM_ZONE_1,0.0
85.0,17,84,TOTAL_IN,53229.676
85.0,17,84,TO_STORAGE,27079.965
85.0,17,84,TO_CONSTANT_HEAD,0.0
85.0,17,84,TO_RECHARGE,0.0
85.0,17,84,TO_STREAM_LEAKAGE,26193.52
85.0,17,84,TO_ZONE_1,0.0
85.0,17,84,TOTAL_OUT,53273.484
85.0,17,84,IN-OUT,43.808594
85.0,17,84,PERCENT_DISCREPANCY,0.082267225
86.0,17,85,FROM_STORAGE,24373.254
86.0,17,85,FROM_CONSTANT_HEAD,0.0
86.0,17,85,FROM_RECHARGE,28844.887
86.0,17,85,FROM_STREAM_LEAKAGE,0.0
86.0,17,85,FROM_ZONE_1,0.0
86.0,17,85,TOTAL_IN,53218.14
86.0,17,85,TO_STORAGE,27080.416
86.0,17,85,TO_CONSTANT_HEAD,0.0
86.0,17,85,TO_RECHARGE,0.0
86.0,17,85,TO_STREAM_LEAKAGE,26201.457
86.0,17,85,TO_ZONE_1,0.0
86.0,17,85,TOTAL_OUT,53281.875
86.0,17,85,IN-OUT,63.734375
86.0,17,85,PERCENT_DISCREPANCY,0.11968895
87.0,17,86,FROM_STORAGE,24036.459
87.0,17,86,FROM_CONSTANT_HEAD,0.0
87.0,17,86,FROM_RECHARGE,28844.887
87.0,17,86,FROM_STREAM_LEAKAGE,0.0
87.0,17,86,FROM_ZONE_1,0.0
87.0,17,86,TOTAL_IN,52881.344
87.0,17,86,TO_STORAGE,26715.69
87.0,17,86,TO_CONSTANT_HEAD,0.0
87.0,17,86,TO_RECHARGE,0.0
87.0,17,86,TO_STREAM_LEAKAGE,26209.3
87.0,17,86,TO_ZONE_1,0.0
87.0,17,86,TOTAL_OUT,52924.992
87.0,17,86,IN-OUT,43.648438
87.0,17,86,PERCENT_DISCREPANCY,0.082506284
88.0,17,87,FROM_STORAGE,24029.635
88.0,17,87,FROM_CONSTANT_HEAD,0.0
88.0,17,87,FROM_RECHARGE,28844.887
88.0,17,87,FROM_STREAM_LEAKAGE,0.0
88.0,17,87,FROM_ZONE_1,0.0
88.0,17,87,TOTAL_IN,52874.523
88.0,17,87,TO_STORAGE,26719.584
88.0,17,87,TO_CONSTANT_HEAD,0.0
88.0,17,87,TO_RECHARGE,0.0
88.0,17,87,TO_STREAM_LEAKAGE,26217.104
88.0,17,87,TO_ZONE_1,0.0
88.0,17,87,TOTAL_OUT,52936.688
88.0,17,87,IN-OUT,62.164062
88.0,17,87,PERCENT_DISCREPANCY,0.117499955
89.0,17,88,FROM_STORAGE,23700.91
89.0,17,88,FROM_CONSTANT_HEAD,0.0
89.0,17,88,FROM_RECHARGE,28844.887
89.0,17,88,FROM_STREAM_LEAKAGE,0.0
89.0,17,88,FROM_ZONE_1,0.0
89.0,17,88,TOTAL_IN,52545.797
89.0,17,88,TO_STORAGE,26364.139
89.0,17,88,TO_CONSTANT_HEAD,0.0
89.0,17,88,TO_RECHARGE,0.0
89.0,17,88,TO_STREAM_LEAKAGE,26224.812
89.0,17,88,TO_ZONE_1,0.0
89.0,17,88,TOTAL_OUT,52588.953
89.0,17,88,IN-OUT,43.15625
89.0,17,88,PERCENT_DISCREPANCY,0.082097024
90.0,17,89,FROM_STORAGE,23538.016
90.0,17,89,FROM_CONSTANT_HEAD,0.0
90.0,17,89,FROM_RECHARGE,28844.887
90.0,17,89,FROM_STREAM_LEAKAGE,0.0
90.0,17,89,FROM_ZONE_1,0.0
90.0,17,89,TOTAL_IN,52382.902
90.0,17,89,TO_STORAGE,26193.889
90.0,17,89,TO_CONSTANT_HEAD,0.0
90.0,17,89,TO_RECHARGE,0.0
90.0,17,89,TO_STREAM_LEAKAGE,26232.453
90.0,17,89,TO_ZONE_1,0.0
90.0,17,89,TOTAL_OUT,52426.344
90.0,17,89,IN-OUT,43.441406
90.0,17,89,PERCENT_DISCREPANCY,0.08289613
91.0,17,90,FROM_STORAGE,23379.62
91.0,17,90,FROM_CONSTANT_HEAD,0.0
91.0,17,90,FROM_RECHARGE,28844.887
91.0,17,90,FROM_STREAM_LEAKAGE,0.0
91.0,17,90,FROM_ZONE_1,0.0
91.0,17,90,TOTAL_IN,52224.508
91.0,17,90,TO_STORAGE,26026.742
91.0,17,90,TO_CONSTANT_HEAD,0.0
91.0,17,90,TO_RECHARGE,0.0
91.0,17,90,TO_STREAM_LEAKAGE,26240.021
91.0,17,90,TO_ZONE_1,0.0
91.0,17,90,TOTAL_OUT,52266.766
91.0,17,90,IN-OUT,42.257812
91.0,17,90,PERCENT_DISCREPANCY,0.08088295
92.0,17,91,FROM_STORAGE,23378.441
92.0,17,91,FROM_CONSTANT_HEAD,0.0
92.0,17,91,FROM_RECHARGE,28844.887
92.0,17,91,FROM_STREAM_LEAKAGE,0.0
92.0,17,91,FROM_ZONE_1,0.0
92.0,17,91,TOTAL_IN,52223.33
92.0,17,91,TO_STORAGE,26038.586
92.0,17,91,TO_CONSTANT_HEAD,0.0
92.0,17,91,TO_RECHARGE,0.0
92.0,17,91,TO_STREAM_LEAKAGE,26247.555
92.0,17,91,TO_ZONE_1,0.0
92.0,17,91,TOTAL_OUT,52286.14
92.0,17,91,IN-OUT,62.8125
92.0,17,91,PERCENT_DISCREPANCY,0.12020442
93.0,17,92,FROM_STORAGE,23222.684
93.0,17,92,FROM_CONSTANT_HEAD,0.0
93.0,17,92,FROM_RECHARGE,28844.887
93.0,17,92,FROM_STREAM_LEAKAGE,0.0
93.0,17,92,FROM_ZONE_1,0.0
93.0,17,92,TOTAL_IN,52067.57
93.0,17,92,TO_STORAGE,25874.975
93.0,17,92,TO_CONSTANT_HEAD,0.0
93.0,17,92,TO_RECHARGE,0.0
93.0,17,92,TO_STREAM_LEAKAGE,26255.04
93.0,17,92,TO_ZONE_1,0.0
93.0,17,92,TOTAL_OUT,52130.016
93.0,17,92,IN-OUT,62.445312
93.0,17,92,PERCENT_DISCREPANCY,0.11985942
94.0,17,93,FROM_STORAGE,23070.176
94.0,17,93,FROM_CONSTANT_HEAD,0.0
94.0,17,93,FROM_RECHARGE,28844.887
94.0,17,93,FROM_STREAM_LEAKAGE,0.0
94.0,17,93,FROM_ZONE_1,0.0
94.0,17,93,TOTAL_IN,51915.062
94.0,17,93,TO_STORAGE,25713.781
94.0,17,93,TO_CONSTANT_HEAD,0.0
94.0,17,93,TO_RECHARGE,0.0
94.0,17,93,TO_STREAM_LEAKAGE,26262.453
94.0,17,93,TO_ZONE_1,0.0
94.0,17,93,TOTAL_OUT,51976.234
94.0,17,93,IN-OUT,61.171875
94.0,17,93,PERCENT_DISCREPANCY,0.11776131
95.0,17,94,FROM_STORAGE,22763.947
95.0,17,94,FROM_CONSTANT_HEAD,0.0
95.0,17,94,FROM_RECHARGE,28844.887
95.0,17,94,FROM_STREAM_LEAKAGE,0.0
95.0,17,94,FROM_ZONE_1,0.0
95.0,17,94,TOTAL_IN,51608.836
95.0,17,94,TO_STORAGE,25381.635
95.0,17,94,TO_CONSTANT_HEAD,0.0
95.0,17,94,TO_RECHARGE,0.0
95.0,17,94,TO_STREAM_LEAKAGE,26269.78
95.0,17,94,TO_ZONE_1,0.0
95.0,17,94,TOTAL_OUT,51651.414
95.0,17,94,IN-OUT,42.578125
95.0,17,94,PERCENT_DISCREPANCY,0.0824676
96.0,17,95,FROM_STORAGE,22616.406
96.0,17,95,FROM_CONSTANT_HEAD,0.0
96.0,17,95,FROM_RECHARGE,28844.887
96.0,17,95,FROM_STREAM_LEAKAGE,0.0
96.0,17,95,FROM_ZONE_1,0.0
96.0,17,95,TOTAL_IN,51461.293
96.0,17,95,TO_STORAGE,25226.93
96.0,17,95,TO_CONSTANT_HEAD,0.0
96.0,17,95,TO_RECHARGE,0.0
96.0,17,95,TO_STREAM_LEAKAGE,26277.023
96.0,17,95,TO_ZONE_1,0.0
96.0,17,95,TOTAL_OUT,51503.953
96.0,17,95,IN-OUT,42.660156
96.0,17,95,PERCENT_DISCREPANCY,0.08286321
97.0,17,96,FROM_STORAGE,22471.406
97.0,17,96,FROM_CONSTANT_HEAD,0.0
97.0,17,96,FROM_RECHARGE,28844.887
97.0,17,96,FROM_STREAM_LEAKAGE,0.0
97.0,17,96,FROM_ZONE_1,0.0
97.0,17,96,TOTAL_IN,51316.293
97.0,17,96,TO_STORAGE,25074.434
97.0,17,96,TO_CONSTANT_HEAD,0.0
97.0,17,96,TO_RECHARGE,0.0
97.0,17,96,TO_STREAM_LEAKAGE,26284.203
97.0,17,96,TO_ZONE_1,0.0
97.0,17,96,TOTAL_OUT,51358.637
97.0,17,96,IN-OUT,42.34375
97.0,17,96,PERCENT_DISCREPANCY,0.08248118
98.0,17,97,FROM_STORAGE,22478.53
98.0,17,97,FROM_CONSTANT_HEAD,0.0
98.0,17,97,FROM_RECHARGE,28844.887
98.0,17,97,FROM_STREAM_LEAKAGE,0.0
98.0,17,97,FROM_ZONE_1,0.0
98.0,17,97,TOTAL_IN,51323.414
98.0,17,97,TO_STORAGE,25093.871
98.0,17,97,TO_CONSTANT_HEAD,0.0
98.0,17,97,TO_RECHARGE,0.0
98.0,17,97,TO_STREAM_LEAKAGE,26291.363
98.0,17,97,TO_ZONE_1,0.0
98.0,17,97,TOTAL_OUT,51385.234
98.0,17,97,IN-OUT,61.820312
98.0,17,97,PERCENT_DISCREPANCY,0.120379955
99.0,17,98,FROM_STORAGE,22336.703
99.0,17,98,FROM_CONSTANT_HEAD,0.0
99.0,17,98,FROM_RECHARGE,28844.887
99.0,17,98,FROM_STREAM_LEAKAGE,0.0
99.0,17,98,FROM_ZONE_1,0.0
99.0,17,98,TOTAL_IN,51181.59
99.0,17,98,TO_STORAGE,24944.07
99.0,17,98,TO_CONSTANT_HEAD,0.0
99.0,17,98,TO_RECHARGE,0.0
99.0,17,98,TO_STREAM_LEAKAGE,26298.47
99.0,17,98,TO_ZONE_1,0.0
99.0,17,98,TOTAL_OUT,51242.54
99.0,17,98,IN-OUT,60.94922
99.0,17,98,PERCENT_DISCREPANCY,0.11901341
100.0,17,99,FROM_STORAGE,22197.258
100.0,17,99,FROM_CONSTANT_HEAD,0.0
100.0,17,99,FROM_RECHARGE,28844.887
100.0,17,99,FROM_STREAM_LEAKAGE,0.0
100.0,17,99,FROM_ZONE_1,0.0
100.0,17,99,TOTAL_IN,51042.145
100.0,17,99,TO_STORAGE,24796.4
100.0,17,99,TO_CONSTANT_HEAD,0.0
100.0,17,99,TO_RECHARGE,0.0
100.0,17,99,TO_STREAM_LEAKAGE,26305.521
100.0,17,99,TO_ZONE_1,0.0
100.0,17,99,TOTAL_OUT,51101.92
100.0,17,99,IN-OUT,59.777344
100.0,17,99,PERCENT_DISCREPANCY,0.117045164
101.0,17,100,FROM_STORAGE,22058.598
101.0,17,100,FROM_CONSTANT_HEAD,0.0
101.0,17,100,FROM_RECHARGE,28844.887
101.0,17,100,FROM_STREAM_LEAKAGE,0.0
101.0,17,100,FROM_ZONE_1,0.0
101.0,17,100,TOTAL_IN,50903.484
101.0,17,100,TO_STORAGE,24651.484
101.0,17,100,TO_CONSTANT_HEAD,0.0
101.0,17,100,TO_RECHARGE,0.0
101.0,17,100,TO_STREAM_LEAKAGE,26312.52
101.0,17,100,TO_ZONE_1,0.0
101.0,17,100,TOTAL_OUT,50964.004
101.0,17,100,IN-OUT,60.51953
101.0,17,100,PERCENT_DISCREPANCY,0.118820116
102.0,17,101,FROM_STORAGE,21777.3
102.0,17,101,FROM_CONSTANT_HEAD,0.0
102.0,17,101,FROM_RECHARGE,28844.887
102.0,17,101,FROM_STREAM_LEAKAGE,0.0
102.0,17,101,FROM_ZONE_1,0.0
102.0,17,101,TOTAL_IN,50622.188
102.0,17,101,TO_STORAGE,24343.52
102.0,17,101,TO_CONSTANT_HEAD,0.0
102.0,17,101,TO_RECHARGE,0.0
102.0,17,101,TO_STREAM_LEAKAGE,26319.453
102.0,17,101,TO_ZONE_1,0.0
102.0,17,101,TOTAL_OUT,50662.973
102.0,17,101,IN-OUT,40.785156
102.0,17,101,PERCENT_DISCREPANCY,0.08053531
103.0,17,102,FROM_STORAGE,21645.566
103.0,17,102,FROM_CONSTANT_HEAD,0.0
103.0,17,102,FROM_RECHARGE,28844.887
103.0,17,102,FROM_STREAM_LEAKAGE,0.0
103.0,17,102,FROM_ZONE_1,0.0
103.0,17,102,TOTAL_IN,50490.453
103.0,17,102,TO_STORAGE,24205.934
103.0,17,102,TO_CONSTANT_HEAD,0.0
103.0,17,102,TO_RECHARGE,0.0
103.0,17,102,TO_STREAM_LEAKAGE,26326.338
103.0,17,102,TO_ZONE_1,0.0
103.0,17,102,TOTAL_OUT,50532.273
103.0,17,102,IN-OUT,41.820312
103.0,17,102,PERCENT_DISCREPANCY,0.08279387
104.0,17,103,FROM_STORAGE,21516.584
104.0,17,103,FROM_CONSTANT_HEAD,0.0
104.0,17,103,FROM_RECHARGE,28844.887
104.0,17,103,FROM_STREAM_LEAKAGE,0.0
104.0,17,103,FROM_ZONE_1,0.0
104.0,17,103,TOTAL_IN,50361.47
104.0,17,103,TO_STORAGE,24069.781
104.0,17,103,TO_CONSTANT_HEAD,0.0
104.0,17,103,TO_RECHARGE,0.0
104.0,17,103,TO_STREAM_LEAKAGE,26333.172
104.0,17,103,TO_ZONE_1,0.0
104.0,17,103,TOTAL_OUT,50402.953
104.0,17,103,IN-OUT,41.484375
104.0,17,103,PERCENT_DISCREPANCY,0.08233933
105.0,17,104,FROM_STORAGE,21534.574
105.0,17,104,FROM_CONSTANT_HEAD,0.0
105.0,17,104,FROM_RECHARGE,28844.887
105.0,17,104,FROM_STREAM_LEAKAGE,0.0
105.0,17,104,FROM_ZONE_1,0.0
105.0,17,104,TOTAL_IN,50379.46
105.0,17,104,TO_STORAGE,24099.348
105.0,17,104,TO_CONSTANT_HEAD,0.0
105.0,17,104,TO_RECHARGE,0.0
105.0,17,104,TO_STREAM_LEAKAGE,26339.96
105.0,17,104,TO_ZONE_1,0.0
105.0,17,104,TOTAL_OUT,50439.31
105.0,17,104,IN-OUT,59.847656
105.0,17,104,PERCENT_DISCREPANCY,0.11872325
106.0,17,105,FROM_STORAGE,21264.082
106.0,17,105,FROM_CONSTANT_HEAD,0.0
106.0,17,105,FROM_RECHARGE,28844.887
106.0,17,105,FROM_STREAM_LEAKAGE,0.0
106.0,17,105,FROM_ZONE_1,0.0
106.0,17,105,TOTAL_IN,50108.97
106.0,17,105,TO_STORAGE,23803.688
106.0,17,105,TO_CONSTANT_HEAD,0.0
106.0,17,105,TO_RECHARGE,0.0
106.0,17,105,TO_STREAM_LEAKAGE,26346.674
106.0,17,105,TO_ZONE_1,0.0
106.0,17,105,TOTAL_OUT,50150.36
106.0,17,105,IN-OUT,41.390625
106.0,17,105,PERCENT_DISCREPANCY,0.08256713
107.0,17,106,FROM_STORAGE,21283.639
107.0,17,106,FROM_CONSTANT_HEAD,0.0
107.0,17,106,FROM_RECHARGE,28844.887
107.0,17,106,FROM_STREAM_LEAKAGE,0.0
107.0,17,106,FROM_ZONE_1,0.0
107.0,17,106,TOTAL_IN,50128.523
107.0,17,106,TO_STORAGE,23834.84
107.0,17,106,TO_CONSTANT_HEAD,0.0
107.0,17,106,TO_RECHARGE,0.0
107.0,17,106,TO_STREAM_LEAKAGE,26353.365
107.0,17,106,TO_ZONE_1,0.0
107.0,17,106,TOTAL_OUT,50188.203
107.0,17,106,IN-OUT,59.679688
107.0,17,106,PERCENT_DISCREPANCY,0.11898252
108.0,17,107,FROM_STORAGE,21161.24
108.0,17,107,FROM_CONSTANT_HEAD,0.0
108.0,17,107,FROM_RECHARGE,28844.887
108.0,17,107,FROM_STREAM_LEAKAGE,0.0
108.0,17,107,FROM_ZONE_1,0.0
108.0,17,107,TOTAL_IN,50006.125
108.0,17,107,TO_STORAGE,23705.908
108.0,17,107,TO_CONSTANT_HEAD,0.0
108.0,17,107,TO_RECHARGE,0.0
108.0,17,107,TO_STREAM_LEAKAGE,26360.012
108.0,17,107,TO_ZONE_1,0.0
108.0,17,107,TOTAL_OUT,50065.92
108.0,17,107,IN-OUT,59.796875
108.0,17,107,PERCENT_DISCREPANCY,0.11950765
109.0,17,108,FROM_STORAGE,21041.012
109.0,17,108,FROM_CONSTANT_HEAD,0.0
109.0,17,108,FROM_RECHARGE,28844.887
109.0,17,108,FROM_STREAM_LEAKAGE,0.0
109.0,17,108,FROM_ZONE_1,0.0
109.0,17,108,TOTAL_IN,49885.9
109.0,17,108,TO_STORAGE,23579.066
109.0,17,108,TO_CONSTANT_HEAD,0.0
109.0,17,108,TO_RECHARGE,0.0
109.0,17,108,TO_STREAM_LEAKAGE,26366.602
109.0,17,108,TO_ZONE_1,0.0
109.0,17,108,TOTAL_OUT,49945.668
109.0,17,108,IN-OUT,59.76953
109.0,17,108,PERCENT_DISCREPANCY,0.119740754
110.0,17,109,FROM_STORAGE,20922.164
110.0,17,109,FROM_CONSTANT_HEAD,0.0
110.0,17,109,FROM_RECHARGE,28844.887
110.0,17,109,FROM_STREAM_LEAKAGE,0.0
110.0,17,109,FROM_ZONE_1,0.0
110.0,17,109,TOTAL_IN,49767.05
110.0,17,109,TO_STORAGE,23454.021
110.0,17,109,TO_CONSTANT_HEAD,0.0
110.0,17,109,TO_RECHARGE,0.0
110.0,17,109,TO_STREAM_LEAKAGE,26373.135
110.0,17,109,TO_ZONE_1,0.0
110.0,17,109,TOTAL_OUT,49827.156
110.0,17,109,IN-OUT,60.10547
110.0,17,109,PERCENT_DISCREPANCY,0.12070074
111.0,17,110,FROM_STORAGE,20805.29
111.0,17,110,FROM_CONSTANT_HEAD,0.0
111.0,17,110,FROM_RECHARGE,28844.887
111.0,17,110,FROM_STREAM_LEAKAGE,0.0
111.0,17,110,FROM_ZONE_1,0.0
111.0,17,110,TOTAL_IN,49650.176
111.0,17,110,TO_STORAGE,23330.336
111.0,17,110,TO_CONSTANT_HEAD,0.0
111.0,17,110,TO_RECHARGE,0.0
111.0,17,110,TO_STREAM_LEAKAGE,26379.625
111.0,17,110,TO_ZONE_1,0.0
111.0,17,110,TOTAL_OUT,49709.96
111.0,17,110,IN-OUT,59.785156
111.0,17,110,PERCENT_DISCREPANCY,0.120340325
112.0,17,111,FROM_STORAGE,20551.656
112.0,17,111,FROM_CONSTANT_HEAD,0.0
112.0,17,111,FROM_RECHARGE,28844.887
112.0,17,111,FROM_STREAM_LEAKAGE,0.0
112.0,17,111,FROM_ZONE_1,0.0
112.0,17,111,TOTAL_IN,49396.543
112.0,17,111,TO_STORAGE,23051.156
112.0,17,111,TO_CONSTANT_HEAD,0.0
112.0,17,111,TO_RECHARGE,0.0
112.0,17,111,TO_STREAM_LEAKAGE,26386.041
112.0,17,111,TO_ZONE_1,0.0
112.0,17,111,TOTAL_OUT,49437.195
112.0,17,111,IN-OUT,40.652344
112.0,17,111,PERCENT_DISCREPANCY,0.0822641
113.0,17,112,FROM_STORAGE,20576.95
113.0,17,112,FROM_CONSTANT_HEAD,0.0
113.0,17,112,FROM_RECHARGE,28844.887
113.0,17,112,FROM_STREAM_LEAKAGE,0.0
113.0,17,112,FROM_ZONE_1,0.0
113.0,17,112,TOTAL_IN,49421.836
113.0,17,112,TO_STORAGE,23088.223
113.0,17,112,TO_CONSTANT_HEAD,0.0
113.0,17,112,TO_RECHARGE,0.0
113.0,17,112,TO_STREAM_LEAKAGE,26392.445
113.0,17,112,TO_ZONE_1,0.0
113.0,17,112,TOTAL_OUT,49480.668
113.0,17,112,IN-OUT,58.83203
113.0,17,112,PERCENT_DISCREPANCY,0.11896975
114.0,17,113,FROM_STORAGE,20464.404
114.0,17,113,FROM_CONSTANT_HEAD,0.0
114.0,17,113,FROM_RECHARGE,28844.887
114.0,17,113,FROM_STREAM_LEAKAGE,0.0
114.0,17,113,FROM_ZONE_1,0.0
114.0,17,113,TOTAL_IN,49309.29
114.0,17,113,TO_STORAGE,22969.035
114.0,17,113,TO_CONSTANT_HEAD,0.0
114.0,17,113,TO_RECHARGE,0.0
114.0,17,113,TO_STREAM_LEAKAGE,26398.822
114.0,17,113,TO_ZONE_1,0.0
114.0,17,113,TOTAL_OUT,49367.86
114.0,17,113,IN-OUT,58.570312
114.0,17,113,PERCENT_DISCREPANCY,0.118710995
115.0,17,114,FROM_STORAGE,20353.27
115.0,17,114,FROM_CONSTANT_HEAD,0.0
115.0,17,114,FROM_RECHARGE,28844.887
115.0,17,114,FROM_STREAM_LEAKAGE,0.0
115.0,17,114,FROM_ZONE_1,0.0
115.0,17,114,TOTAL_IN,49198.156
115.0,17,114,TO_STORAGE,22851.594
115.0,17,114,TO_CONSTANT_HEAD,0.0
115.0,17,114,TO_RECHARGE,0.0
115.0,17,114,TO_STREAM_LEAKAGE,26405.152
115.0,17,114,TO_ZONE_1,0.0
115.0,17,114,TOTAL_OUT,49256.746
115.0,17,114,IN-OUT,58.589844
115.0,17,114,PERCENT_DISCREPANCY,0.11901864
116.0,17,115,FROM_STORAGE,20107.752
116.0,17,115,FROM_CONSTANT_HEAD,0.0
116.0,17,115,FROM_RECHARGE,28844.887
116.0,17,115,FROM_STREAM_LEAKAGE,0.0
116.0,17,115,FROM_ZONE_1,0.0
116.0,17,115,TOTAL_IN,48952.64
116.0,17,115,TO_STORAGE,22581.803
116.0,17,115,TO_CONSTANT_HEAD,0.0
116.0,17,115,TO_RECHARGE,0.0
116.0,17,115,TO_STREAM_LEAKAGE,26411.416
116.0,17,115,TO_ZONE_1,0.0
116.0,17,115,TOTAL_OUT,48993.22
116.0,17,115,IN-OUT,40.578125
116.0,17,115,PERCENT_DISCREPANCY,0.08285827
117.0,17,116,FROM_STORAGE,20136.14
117.0,17,116,FROM_CONSTANT_HEAD,0.0
117.0,17,116,FROM_RECHARGE,28844.887
117.0,17,116,FROM_STREAM_LEAKAGE,0.0
117.0,17,116,FROM_ZONE_1,0.0
117.0,17,116,TOTAL_IN,48981.027
117.0,17,116,TO_STORAGE,22621.828
117.0,17,116,TO_CONSTANT_HEAD,0.0
117.0,17,116,TO_RECHARGE,0.0
117.0,17,116,TO_STREAM_LEAKAGE,26417.646
117.0,17,116,TO_ZONE_1,0.0
117.0,17,116,TOTAL_OUT,49039.477
117.0,17,116,IN-OUT,58.44922
117.0,17,116,PERCENT_DISCREPANCY,0.11925917
118.0,17,117,FROM_STORAGE,20028.803
118.0,17,117,FROM_CONSTANT_HEAD,0.0
118.0,17,117,FROM_RECHARGE,28844.887
118.0,17,117,FROM_STREAM_LEAKAGE,0.0
118.0,17,117,FROM_ZONE_1,0.0
118.0,17,117,TOTAL_IN,48873.688
118.0,17,117,TO_STORAGE,22508.44
118.0,17,117,TO_CONSTANT_HEAD,0.0
118.0,17,117,TO_RECHARGE,0.0
118.0,17,117,TO_STREAM_LEAKAGE,26423.838
118.0,17,117,TO_ZONE_1,0.0
118.0,17,117,TOTAL_OUT,48932.277
118.0,17,117,IN-OUT,58.589844
118.0,17,117,PERCENT_DISCREPANCY,0.119808316
119.0,17,118,FROM_STORAGE,19923.586
119.0,17,118,FROM_CONSTANT_HEAD,0.0
119.0,17,118,FROM_RECHARGE,28844.887
119.0,17,118,FROM_STREAM_LEAKAGE,0.0
119.0,17,118,FROM_ZONE_1,0.0
119.0,17,118,TOTAL_IN,48768.473
119.0,17,118,TO_STORAGE,22396.588
119.0,17,118,TO_CONSTANT_HEAD,0.0
119.0,17,118,TO_RECHARGE,0.0
119.0,17,118,TO_STREAM_LEAKAGE,26429.986
119.0,17,118,TO_ZONE_1,0.0
119.0,17,118,TOTAL_OUT,48826.574
119.0,17,118,IN-OUT,58.101562
119.0,17,118,PERCENT_DISCREPANCY,0.11906662
120.0,17,119,FROM_STORAGE,19819.227
120.0,17,119,FROM_CONSTANT_HEAD,0.0
120.0,17,119,FROM_RECHARGE,28844.887
120.0,17,119,FROM_STREAM_LEAKAGE,0.0
120.0,17,119,FROM_ZONE_1,0.0
120.0,17,119,TOTAL_IN,48664.113
120.0,17,119,TO_STORAGE,22286.39
120.0,17,119,TO_CONSTANT_HEAD,0.0
120.0,17,119,TO_RECHARGE,0.0
120.0,17,119,TO_STREAM_LEAKAGE,26436.088
120.0,17,119,TO_ZONE_1,0.0
120.0,17,119,TOTAL_OUT,48722.477
120.0,17,119,IN-OUT,58.36328
120.0,17,119,PERCENT_DISCREPANCY,0.119858965
121.0,17,120,FROM_STORAGE,19584.873
121.0,17,120,FROM_CONSTANT_HEAD,0.0
121.0,17,120,FROM_RECHARGE,28844.887
121.0,17,120,FROM_STREAM_LEAKAGE,0.0
121.0,17,120,FROM_ZONE_1,0.0
121.0,17,120,TOTAL_IN,48429.758
